char_len,token_count_space,avg_token_len,hangul_char_count,english_char_count,digit_char_count,special_char_count,hangul_ratio,english_ratio,digit_ratio,special_ratio,has_hangul,has_english,has_digit,is_kor_eng_mixed,has_question_mark,has_exclamation_mark,has_tilde,has_ellipsis,has_chosung,chosung_count,has_laughter_kk,has_laughter_hh,count_kk,count_hh,has_repeated_char,max_repeated_char_len,repeated_char_count,morph_count,unique_morph_count,pos_type_count,noun_count,noun_ratio,verb_count,verb_ratio,adjective_count,adjective_ratio,adverb_count,adverb_ratio,interjection_count,interjection_ratio,josa_count,josa_ratio,eomi_count,eomi_ratio,is_word_like,is_phrase_like,is_sentence_like,is_question_like,is_exclamation_like,is_command_like,has_abbreviation_pattern,has_initialism_pattern,has_meme_template_pattern,has_quote_like_pattern,syllable_count,avg_syllable_per_token,same_syllable_repeat_count,max_same_syllable_repeat_len,initial_consonant_repeat_score,vowel_repeat_score,final_consonant_ratio,no_final_consonant_ratio,rhythm_score,pronunciation_simplicity_score
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,1.0,1.0,0.0,0.3666666666666667,0.4
18,6,2.1666666666666665,13,0,0,0,0.7222222222222222,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,3,0.3,1,0.1,1,0.1,1,0.1,0,0.0,2,0.2,2,0.2,0,0,1,0,0,0,0,0,0,0,13,2.1666666666666665,0,0,0.08333333333333333,0.0,0.46153846153846156,0.5384615384615384,0.08427034866470545,0.2692307692307692
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.1,0.5333333333333334
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.3333333333333333,0.0,0.25,0.75,0.23333333333333334,0.675
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
10,3,2.6666666666666665,5,0,2,1,0.5,0.0,0.2,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,5,5,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,1,0.2,0,1,0,0,0,0,0,0,0,0,5,1.6666666666666667,0,0,0.0,0.0,0.2,0.8,0.06116610987310314,0.65
8,2,3.5,7,0,0,0,0.875,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,1,0,0,0,1,0,0,0,0,7,3.5,0,0,0.0,0.0,0.14285714285714285,0.8571428571428572,0.06666666666666667,0.5785714285714286
5,2,2.0,4,0,0,0,0.8,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.5,0.5,0.08333333333333334,0.55
7,3,1.6666666666666667,5,0,0,0,0.7142857142857143,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,1,0.16666666666666666,2,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,5,1.6666666666666667,0,0,0.25,0.25,0.6,0.4,0.2096289425649626,0.45
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
3,1,3.0,0,3,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.1,1.0
18,5,2.8,11,0,2,1,0.6111111111111112,0.0,0.1111111111111111,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,11,11,3,0.25,0,0.0,0,0.0,0,0.0,0,0.0,2,0.16666666666666666,2,0.16666666666666666,0,1,0,0,0,0,0,0,0,0,11,2.2,0,0,0.2,0.2,0.6363636363636364,0.36363636363636365,0.14298025212396842,0.18181818181818182
5,2,2.0,2,0,2,0,0.4,0.0,0.4,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,4,4,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0,1,0,0,0,0,0,0,0,0,2,1.0,0,0,0.0,0.0,0.5,0.5,0.11666666666666667,0.65
7,2,3.0,4,0,2,0,0.5714285714285714,0.0,0.2857142857142857,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,5,6,0,0.0,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,2,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,4,2.0,0,0,0.0,0.0,0.0,1.0,0.13333333333333333,0.8
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.3333333333333333,0.25,0.75,0.2,0.675
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666667,0.25,0.6833333333333333
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,1.0,0.0,0.15000000000000002,0.35
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
9,2,4.0,6,0,2,0,0.6666666666666666,0.0,0.2222222222222222,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,6,5,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.0,0.2,0.3333333333333333,0.6666666666666667,0.09000000000000001,0.5333333333333334
8,3,2.0,6,0,0,0,0.75,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,0,1,0,0,0,0,0,0,0,0,6,2.0,0,0,0.0,0.2,0.6666666666666666,0.33333333333333337,0.0950510257216822,0.3666666666666667
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.6666666666666666,0.33333333333333337,0.25,0.5166666666666666
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.3333333333333333,0.0,0.5,0.5,0.23333333333333334,0.55
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.3333333333333333,0.0,1.0,0.0,0.23333333333333334,0.3
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,5,5.0,0,0,0.0,0.25,0.0,1.0,0.16666666666666669,0.75
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,5,2.5,0,0,0.0,0.0,0.4,0.6,0.08333333333333333,0.55
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.3333333333333333,0.25,0.75,0.2,0.675
6,2,2.5,5,0,0,0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,5,2.5,1,2,0.25,0.25,0.0,1.0,0.5083333333333333,0.75
6,1,6.0,1,5,0,0,0.16666666666666666,0.8333333333333334,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0.0,0.0,1.0,0.0,0.18333333333333335,0.45
5,1,5.0,4,0,0,1,0.8,0.0,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.3333333333333333,0.5,0.5,0.2,0.55
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
4,2,1.5,3,0,0,0,0.75,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,3,1.5,0,0,0.5,1.0,0.3333333333333333,0.6666666666666667,0.4666666666666666,0.6833333333333333
17,2,8.0,16,0,0,0,0.9411764705882353,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,6,4,6,0.75,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,16,8.0,1,2,0.06666666666666667,0.2,0.5625,0.4375,0.45999999999999996,0.21875
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
8,2,3.5,6,0,0,1,0.75,0.0,0.0,0.125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,1,0,1,0,0,0,0,0,0,6,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.06666666666666667,0.5333333333333334
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
12,4,2.25,7,0,2,0,0.5833333333333334,0.0,0.16666666666666666,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,6,5,1,0.16666666666666666,2,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,7,1.75,0,0,0.0,0.16666666666666666,0.42857142857142855,0.5714285714285714,0.10311638540813711,0.4357142857142857
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,1.0,0.5,0.5,0.3666666666666667,0.65
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.0,1.0,0.16666666666666669,0.9
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.5,0.5,0.13333333333333333,0.55
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
14,4,2.75,9,0,2,0,0.6428571428571429,0.0,0.14285714285714285,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,7,6,1,0.14285714285714285,1,0.14285714285714285,0,0.0,2,0.2857142857142857,0,0.0,1,0.14285714285714285,1,0.14285714285714285,0,1,0,0,0,0,0,0,0,0,9,2.25,0,0,0.0,0.125,0.2222222222222222,0.7777777777777778,0.09478305207480378,0.4388888888888889
26,7,2.857142857142857,17,0,2,1,0.6538461538461539,0.0,0.07692307692307693,0.038461538461538464,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,13,13,11,4,0.3076923076923077,1,0.07692307692307693,0,0.0,1,0.07692307692307693,0,0.0,1,0.07692307692307693,2,0.15384615384615385,0,0,1,0,0,0,0,0,0,0,17,2.4285714285714284,0,0,0.0625,0.3125,0.5294117647058824,0.47058823529411764,0.12195231489145272,0.23529411764705882
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
15,5,2.2,11,0,0,0,0.7333333333333333,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,3,0.3333333333333333,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,0,0.0,2,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,11,2.2,0,0,0.3,0.1,0.5454545454545454,0.4545454545454546,0.15616399415807225,0.2272727272727273
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.3333333333333333,0.5,0.5,0.2,0.55
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.6666666666666666,0.33333333333333337,0.25,0.5166666666666666
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.5,0.3333333333333333,0.6666666666666667,0.25,0.6833333333333333
11,4,2.0,8,0,0,0,0.7272727272727273,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,4,0.5,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,2,0.25,0,1,0,0,0,0,0,0,0,0,8,2.0,0,0,0.0,0.14285714285714285,0.5,0.5,0.07857142857142857,0.35
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.15000000000000002,0.5166666666666666
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,0.5,0.5,0.16666666666666669,0.65
8,3,2.0,5,0,1,0,0.625,0.0,0.125,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,5,1.6666666666666667,0,0,0.0,0.0,0.8,0.19999999999999996,0.11666666666666667,0.35
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.3333333333333333,0.0,0.25,0.75,0.23333333333333334,0.675
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.25,0.75,0.13333333333333333,0.675
41,6,6.0,8,22,0,6,0.1951219512195122,0.5365853658536586,0.0,0.14634146341463414,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,12,7,3,0,0.0,0,0.0,0,0.0,3,0.25,0,0.0,0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,0,8,1.3333333333333333,0,0,0.0,0.0,0.25,0.75,0.02216368750839041,0.475
14,4,2.75,9,0,2,0,0.6428571428571429,0.0,0.14285714285714285,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,7,7,3,0.375,0,0.0,0,0.0,1,0.125,0,0.0,1,0.125,1,0.125,0,1,0,0,0,0,0,0,0,0,9,2.25,0,0,0.125,0.0,0.4444444444444444,0.5555555555555556,0.08099645173478662,0.3277777777777778
5,1,5.0,5,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,5,5.0,1,2,0.25,0.25,0.6,0.4,0.5416666666666666,0.45
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,1.0,0.0,1.0,0.0,0.44999999999999996,0.35
3,1,3.0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,1,0,0,0,0,0,0,0,0,0,3,3.0,0,0,0.0,0.0,0.3333333333333333,0.6666666666666667,0.15000000000000002,0.6833333333333333
3,1,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.1,1.0
8,2,3.5,7,0,0,0,0.875,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5,0,0.0,0,1,0,0,0,0,0,0,0,0,7,3.5,0,0,0.0,0.16666666666666666,0.5714285714285714,0.4285714285714286,0.1,0.3642857142857143
8,2,3.5,7,0,0,0,0.875,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,7,3.5,0,0,0.0,0.0,0.14285714285714285,0.8571428571428572,0.04000000000000001,0.5785714285714286
4,1,4.0,4,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,4,4.0,0,0,0.0,0.0,0.25,0.75,0.13333333333333333,0.675
2,1,2.0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,2,2.0,0,0,0.0,0.0,1.0,0.0,0.16666666666666669,0.4
7,2,3.0,6,0,0,0,0.8571428571428571,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,6,3.0,0,0,0.4,0.0,0.3333333333333333,0.6666666666666667,0.16999999999999998,0.5333333333333334
